,created_at,rumah
2564,2020-02-12 02:48:55,0
2565,2020-02-12 02:55:44,0
2566,2020-02-12 03:25:29,0
2567,2020-02-12 03:27:13,0
2568,2020-02-12 03:31:00,0
2569,2020-02-12 03:31:20,0
2570,2020-02-12 03:32:24,0
2571,2020-02-12 03:34:13,0
2572,2020-02-12 03:35:05,0
2573,2020-02-12 03:36:28,0
2574,2020-02-12 03:45:54,0
2575,2020-02-12 03:47:04,0
2576,2020-02-12 03:48:43,0
2577,2020-02-12 03:49:32,0
2578,2020-02-12 03:49:40,0
2579,2020-02-12 03:56:18,0
2580,2020-02-12 04:46:14,0
2581,2020-02-12 04:47:38,0
2582,2020-02-12 04:49:42,0
2583,2020-02-12 04:51:57,0
2584,2020-02-12 05:13:15,0
2585,2020-02-12 05:29:13,0
2586,2020-02-12 06:10:03,0
2587,2020-02-12 06:52:14,0
2588,2020-02-12 07:20:24,0
2589,2020-02-12 07:21:06,0
2590,2020-02-12 07:50:19,0
2591,2020-02-12 07:51:09,0
2592,2020-02-12 07:52:06,0
2593,2020-02-12 07:53:39,0
2594,2020-02-12 07:56:02,0
2595,2020-02-12 07:58:04,0
2596,2020-02-12 08:16:12,0
2597,2020-02-12 08:22:20,0
2598,2020-02-12 09:32:37,0
2599,2020-02-12 10:05:17,0
2600,2020-02-12 11:01:52,0
2601,2020-02-12 11:05:57,0
2602,2020-02-12 11:09:29,0
2603,2020-02-12 11:10:42,0
2604,2020-02-12 11:11:50,0
2605,2020-02-12 11:12:44,0
2606,2020-02-12 11:15:09,0
2607,2020-02-12 12:16:23,0
2608,2020-02-12 12:40:43,0
2609,2020-02-12 12:43:19,0
2610,2020-02-12 12:59:30,0
2611,2020-02-12 13:04:26,0
2612,2020-02-12 13:05:29,0
2613,2020-02-12 14:14:41,0
2614,2020-02-12 14:16:25,0
2615,2020-02-12 14:17:24,0
2616,2020-02-12 15:05:32,0
2617,2020-02-12 15:12:25,0
2618,2020-02-12 15:18:49,0
2619,2020-02-12 15:25:43,0
2620,2020-02-12 15:31:06,0
2621,2020-02-12 15:32:14,0
2622,2020-02-12 15:33:01,0
2623,2020-02-12 15:33:59,0
2624,2020-02-12 15:42:01,0
2625,2020-02-12 15:48:55,0
2626,2020-02-12 15:50:05,0
2627,2020-02-12 15:52:09,0
2628,2020-02-12 15:56:02,0
2629,2020-02-12 16:04:01,0
2630,2020-02-12 16:25:43,0
2631,2020-02-12 16:56:05,0
2632,2020-02-12 21:10:07,0
2633,2020-02-12 21:28:20,0
2634,2020-02-12 21:33:20,0
2635,2020-02-12 22:19:00,0
2636,2020-02-13 00:29:35,0
2637,2020-02-13 01:12:25,0
2638,2020-02-13 01:20:35,0
2639,2020-02-13 01:38:46,0
2640,2020-02-13 01:48:00,0
2641,2020-02-13 01:49:33,0
2642,2020-02-13 01:50:25,0
2643,2020-02-13 01:51:16,0
2644,2020-02-13 01:51:47,0
2645,2020-02-13 01:52:53,0
2646,2020-02-13 01:53:10,0
2647,2020-02-13 01:59:08,0
2648,2020-02-13 02:07:08,0
2649,2020-02-13 02:08:23,0
2650,2020-02-13 02:10:09,0
2651,2020-02-13 02:13:03,0
2652,2020-02-13 02:13:24,0
2653,2020-02-13 02:34:05,0
2654,2020-02-13 02:37:04,0
2655,2020-02-13 02:50:32,0
2656,2020-02-13 02:59:34,0
2657,2020-02-13 03:12:21,0
2658,2020-02-13 03:15:07,0
2659,2020-02-13 03:16:46,0
2660,2020-02-13 03:22:40,0
2661,2020-02-13 03:25:00,0
2662,2020-02-13 03:46:56,0
2663,2020-02-13 03:50:02,0
2664,2020-02-13 04:02:23,0
2665,2020-02-13 04:03:54,0
2666,2020-02-13 04:56:09,0
2667,2020-02-13 05:03:14,0
2668,2020-02-13 05:03:55,0
2669,2020-02-13 05:07:21,0
2670,2020-02-13 05:13:15,0
2671,2020-02-13 05:28:08,0
2672,2020-02-13 05:46:40,0
2673,2020-02-13 06:07:38,0
2674,2020-02-13 06:08:54,0
2675,2020-02-13 06:10:20,0
2676,2020-02-13 06:37:45,0
2677,2020-02-13 06:47:17,0
2678,2020-02-13 06:51:18,0
2679,2020-02-13 06:52:37,0
2680,2020-02-13 06:53:22,0
2681,2020-02-13 07:05:32,0
2682,2020-02-13 07:25:47,0
2683,2020-02-13 07:41:49,0
2684,2020-02-13 08:13:29,0
2685,2020-02-13 08:14:17,0
2686,2020-02-13 08:15:00,0
2687,2020-02-13 08:27:37,0
2688,2020-02-13 08:28:06,0
2689,2020-02-13 08:29:29,0
2690,2020-02-13 08:40:41,0
2691,2020-02-13 08:41:24,0
2692,2020-02-13 08:42:13,0
2693,2020-02-13 08:43:07,0
2694,2020-02-13 09:02:20,0
2695,2020-02-13 09:54:40,0
2696,2020-02-13 10:05:52,0
2697,2020-02-13 10:20:05,0
2698,2020-02-13 10:24:54,0
2699,2020-02-13 10:41:18,0
2700,2020-02-13 10:42:44,0
2701,2020-02-13 10:58:40,0
2702,2020-02-13 11:29:30,0
2703,2020-02-13 11:35:25,0
2704,2020-02-13 11:45:15,0
2705,2020-02-13 11:52:56,0
2706,2020-02-13 12:26:48,0
2707,2020-02-13 12:28:18,0
2708,2020-02-13 12:34:07,0
2709,2020-02-13 12:43:04,0
2710,2020-02-13 14:14:14,0
2711,2020-02-13 14:15:12,0
2712,2020-02-13 14:19:39,0
2713,2020-02-13 14:47:03,0
2714,2020-02-13 15:07:58,0
2715,2020-02-13 15:09:04,0
2716,2020-02-13 16:08:35,0
2717,2020-02-13 23:02:08,0
2718,2020-02-13 23:08:34,0
2719,2020-02-13 23:09:37,0
2720,2020-02-13 23:10:18,0
2721,2020-02-13 23:13:42,0
2722,2020-02-13 23:14:43,0
2723,2020-02-13 23:18:53,0
2724,2020-02-13 23:20:13,0
2725,2020-02-13 23:21:31,0
2726,2020-02-13 23:54:58,0
2727,2020-02-14 00:25:55,0
2728,2020-02-14 00:26:20,0
2729,2020-02-14 00:30:10,0
2730,2020-02-14 00:35:03,0
2731,2020-02-14 00:51:54,0
2732,2020-02-14 00:52:54,0
2733,2020-02-14 00:53:37,0
2734,2020-02-14 00:54:13,0
2735,2020-02-14 01:06:35,0
2736,2020-02-14 01:06:35,0
2737,2020-02-14 01:06:35,0
2738,2020-02-14 01:15:38,0
2739,2020-02-14 01:25:35,0
2740,2020-02-14 01:42:38,0
2741,2020-02-14 01:59:35,0
2742,2020-02-14 02:51:51,0
2743,2020-02-14 02:52:23,0
2744,2020-02-14 02:59:34,0
2745,2020-02-14 06:00:39,0
2746,2020-02-14 06:06:37,0
2747,2020-02-14 06:17:30,0
2748,2020-02-14 07:05:37,0
2749,2020-02-14 07:18:25,0
2750,2020-02-14 07:22:16,0
2751,2020-02-14 07:55:10,0
2752,2020-02-14 08:11:16,0
2753,2020-02-14 08:19:46,0
2754,2020-02-14 09:58:49,0
2755,2020-02-14 10:37:32,0
2756,2020-02-14 11:43:13,0
2757,2020-02-14 11:43:45,0
2758,2020-02-14 11:44:56,0
2759,2020-02-14 11:45:46,0
2760,2020-02-14 11:46:49,0
2761,2020-02-14 11:48:15,0
2762,2020-02-14 12:30:31,0
2763,2020-02-14 12:31:07,0
2764,2020-02-14 12:32:14,0
2765,2020-02-14 12:47:59,0
2766,2020-02-14 13:29:38,0
2767,2020-02-14 14:50:09,0
2768,2020-02-14 15:11:36,0
2769,2020-02-14 15:38:50,0
2770,2020-02-14 16:21:06,0
2771,2020-02-14 16:35:59,0
2772,2020-02-14 16:54:12,0
2773,2020-02-14 17:04:44,0
2774,2020-02-15 01:12:31,0
2775,2020-02-15 01:13:28,0
2776,2020-02-15 01:15:17,0
2777,2020-02-15 01:16:18,0
2778,2020-02-15 01:17:18,0
2779,2020-02-15 01:18:34,0
2780,2020-02-15 01:20:01,1
2781,2020-02-15 01:36:18,0
2782,2020-02-15 02:12:55,0
2783,2020-02-15 02:13:26,0
2784,2020-02-15 02:14:58,0
2785,2020-02-15 02:17:19,0
2786,2020-02-15 03:27:32,0
2787,2020-02-15 03:28:20,0
2788,2020-02-15 03:28:48,0
2789,2020-02-15 03:29:13,0
2790,2020-02-15 03:30:03,0
2791,2020-02-15 03:30:44,0
2792,2020-02-15 03:31:10,0
2793,2020-02-15 03:31:48,0
2794,2020-02-15 03:32:49,0
2795,2020-02-15 03:34:46,0
2796,2020-02-15 03:36:08,0
2797,2020-02-15 03:37:48,0
2798,2020-02-15 03:49:20,0
2799,2020-02-15 03:49:48,0
2800,2020-02-15 04:35:40,0
2801,2020-02-15 04:45:18,0
2802,2020-02-15 04:58:51,0
2803,2020-02-15 05:09:16,0
2804,2020-02-15 05:14:24,0
2805,2020-02-15 05:57:51,0
2806,2020-02-15 06:00:11,0
2807,2020-02-15 06:12:41,0
2808,2020-02-15 06:16:08,0
2809,2020-02-15 06:35:42,0
2810,2020-02-15 06:49:49,0
2811,2020-02-15 07:41:46,0
2812,2020-02-15 08:33:23,0
2813,2020-02-15 09:04:29,0
2814,2020-02-15 09:43:13,0
2815,2020-02-15 11:47:38,0
2816,2020-02-15 11:53:22,0
2817,2020-02-15 12:04:43,0
2818,2020-02-15 12:23:06,0
2819,2020-02-15 12:24:15,0
2820,2020-02-15 12:35:13,0
2821,2020-02-15 12:46:20,0
2822,2020-02-15 13:26:02,0
2823,2020-02-15 13:34:04,0
2824,2020-02-15 13:47:07,0
2825,2020-02-15 13:48:07,0
2826,2020-02-15 13:49:02,0
2827,2020-02-15 13:50:34,0
2828,2020-02-15 13:52:10,0
2829,2020-02-15 13:54:36,0
2830,2020-02-15 13:57:07,0
2831,2020-02-15 13:59:15,0
2832,2020-02-15 14:01:12,0
2833,2020-02-15 14:01:24,0
2834,2020-02-15 15:06:42,0
2835,2020-02-15 15:34:55,0
2836,2020-02-15 15:48:15,0
2837,2020-02-15 15:50:39,0
2838,2020-02-15 15:57:25,0
2839,2020-02-15 15:59:34,0
2840,2020-02-15 16:01:21,0
2841,2020-02-15 16:02:51,0
2842,2020-02-15 16:23:27,0
2843,2020-02-15 17:56:29,0
2844,2020-02-15 18:00:44,0
2845,2020-02-15 18:07:20,0
2846,2020-02-15 18:08:40,0
2847,2020-02-15 18:09:08,0
2848,2020-02-15 18:09:23,0
2849,2020-02-15 18:10:52,0
2850,2020-02-15 18:11:30,0
2851,2020-02-15 18:12:56,0
2852,2020-02-15 18:13:15,0
2853,2020-02-15 18:13:48,0
2854,2020-02-15 18:14:08,0
2855,2020-02-15 22:34:25,0
2856,2020-02-15 22:44:04,0
2857,2020-02-15 22:56:12,0
2858,2020-02-15 23:52:43,0
2859,2020-02-16 00:41:18,0
2860,2020-02-16 01:25:49,0
2861,2020-02-16 01:35:39,0
2862,2020-02-16 01:37:28,0
2863,2020-02-16 01:47:18,0
2864,2020-02-16 01:48:21,0
2865,2020-02-16 02:01:19,0
2866,2020-02-16 02:15:14,0
2867,2020-02-16 03:03:14,0
2868,2020-02-16 03:35:43,0
2869,2020-02-16 03:45:04,0
2870,2020-02-16 03:49:17,0
2871,2020-02-16 03:50:34,0
2872,2020-02-16 03:56:31,0
2873,2020-02-16 04:09:42,0
2874,2020-02-16 05:05:14,0
2875,2020-02-16 05:39:58,0
2876,2020-02-16 05:54:12,0
2877,2020-02-16 06:25:46,0
2878,2020-02-16 07:05:46,0
2879,2020-02-16 07:17:49,0
2880,2020-02-16 07:22:27,0
2881,2020-02-16 07:39:45,0
2882,2020-02-16 09:20:39,0
2883,2020-02-16 09:21:32,0
2884,2020-02-16 10:36:05,0
2885,2020-02-16 11:02:23,0
2886,2020-02-16 11:57:27,0
2887,2020-02-16 12:09:07,1
2888,2020-02-16 12:42:32,0
2889,2020-02-16 13:11:00,0
2890,2020-02-16 14:19:18,0
2891,2020-02-16 14:19:51,0
2892,2020-02-16 14:20:28,0
2893,2020-02-16 14:21:06,0
2894,2020-02-16 14:22:49,0
2895,2020-02-16 14:23:46,0
2896,2020-02-16 14:24:31,0
2897,2020-02-16 14:26:21,0
2898,2020-02-16 14:26:53,0
2899,2020-02-16 14:27:56,0
2900,2020-02-16 14:56:40,0
2901,2020-02-16 15:02:34,0
2902,2020-02-16 15:03:09,0
2903,2020-02-16 15:35:13,0
2904,2020-02-16 15:44:22,0
2905,2020-02-16 21:56:41,0
2906,2020-02-17 00:25:57,0
2907,2020-02-17 00:58:31,0
2908,2020-02-17 01:01:12,0
2909,2020-02-17 01:02:38,0
2910,2020-02-17 01:04:07,0
2911,2020-02-17 01:06:03,0
2912,2020-02-17 01:12:14,0
2913,2020-02-17 01:51:08,0
2914,2020-02-17 02:59:58,0
2915,2020-02-17 03:31:20,0
2916,2020-02-17 04:08:48,0
2917,2020-02-17 04:08:49,0
2918,2020-02-17 04:23:28,0
2919,2020-02-17 04:53:39,0
2920,2020-02-17 06:08:08,0
2921,2020-02-17 06:39:44,0
2922,2020-02-17 07:05:54,0
2923,2020-02-17 07:20:19,0
2924,2020-02-17 07:30:12,0
2925,2020-02-17 08:34:59,0
2926,2020-02-17 09:01:20,0
2927,2020-02-17 09:33:00,0
2928,2020-02-17 09:40:40,0
2929,2020-02-17 10:08:55,0
2930,2020-02-17 10:09:23,0
2931,2020-02-17 10:10:00,0
2932,2020-02-17 10:10:39,0
2933,2020-02-17 10:11:06,0
2934,2020-02-17 10:11:46,0
2935,2020-02-17 10:12:29,0
2936,2020-02-17 10:13:04,0
2937,2020-02-17 10:13:48,0
2938,2020-02-17 10:15:03,0
2939,2020-02-17 10:17:04,0
2940,2020-02-17 10:26:04,0
2941,2020-02-17 10:35:45,0
2942,2020-02-17 10:45:22,0
2943,2020-02-17 10:48:37,0
2944,2020-02-17 11:26:52,0
2945,2020-02-17 11:57:50,0
2946,2020-02-17 12:24:57,0
2947,2020-02-17 12:25:29,0
2948,2020-02-17 12:26:19,0
2949,2020-02-17 12:27:06,0
2950,2020-02-17 12:27:59,0
2951,2020-02-17 12:56:30,0
2952,2020-02-17 12:58:53,0
2953,2020-02-17 13:07:37,0
2954,2020-02-17 13:24:56,0
2955,2020-02-17 13:31:21,0
2956,2020-02-17 14:54:25,0
2957,2020-02-17 15:32:16,0
2958,2020-02-17 15:54:30,0
2959,2020-02-17 16:00:07,0
2960,2020-02-17 20:59:38,0
2961,2020-02-17 21:44:01,0
2962,2020-02-17 22:14:20,0
2963,2020-02-17 22:24:29,0
2964,2020-02-18 00:18:13,0
2965,2020-02-18 01:58:33,0
2966,2020-02-18 02:51:51,0
2967,2020-02-18 03:11:44,0
2968,2020-02-18 03:19:31,0
2969,2020-02-18 03:34:09,0
2970,2020-02-18 03:35:13,0
2971,2020-02-18 03:44:04,0
2972,2020-02-18 03:47:17,0
2973,2020-02-18 05:56:54,0
2974,2020-02-18 06:52:55,0
2975,2020-02-18 06:54:06,0
2976,2020-02-18 07:16:26,0
2977,2020-02-18 07:37:50,0
2978,2020-02-18 08:01:56,0
2979,2020-02-18 08:09:22,0
2980,2020-02-18 08:13:14,0
2981,2020-02-18 08:56:54,0
2982,2020-02-18 09:01:42,0
2983,2020-02-18 09:07:05,0
2984,2020-02-18 09:10:50,0
2985,2020-02-18 09:13:09,0
2986,2020-02-18 10:25:59,0
2987,2020-02-18 12:13:43,0
2988,2020-02-18 13:13:31,0
2989,2020-02-18 15:33:49,0
2990,2020-02-18 15:50:21,0
2991,2020-02-18 15:54:59,0
2992,2020-02-18 16:42:08,0
2993,2020-02-18 16:56:04,0
2994,2020-02-18 22:05:42,0
2995,2020-02-18 22:44:29,0
2996,2020-02-18 22:51:41,0
2997,2020-02-18 23:03:04,0
2998,2020-02-19 00:37:11,0
2999,2020-02-19 01:33:39,0
3000,2020-02-19 02:34:38,0
3001,2020-02-19 02:46:33,0
3002,2020-02-19 02:47:31,0
3003,2020-02-19 02:48:43,0
3004,2020-02-19 02:50:15,0
3005,2020-02-19 02:51:13,0
3006,2020-02-19 03:09:21,0
3007,2020-02-19 03:10:28,0
3008,2020-02-19 03:19:45,0
3009,2020-02-19 03:36:01,0
3010,2020-02-19 04:06:20,0
3011,2020-02-19 04:16:40,0
3012,2020-02-19 05:58:53,0
3013,2020-02-19 07:43:42,0
3014,2020-02-19 07:44:20,0
3015,2020-02-19 07:55:33,0
3016,2020-02-19 08:25:41,0
3017,2020-02-19 08:34:29,0
3018,2020-02-19 08:37:23,0
3019,2020-02-19 08:42:18,0
3020,2020-02-19 08:50:02,0
3021,2020-02-19 08:55:09,0
3022,2020-02-19 09:02:20,0
3023,2020-02-19 09:02:51,0
3024,2020-02-19 09:15:00,0
3025,2020-02-19 09:15:59,0
3026,2020-02-19 09:16:25,0
3027,2020-02-19 09:17:42,0
3028,2020-02-19 09:18:58,0
3029,2020-02-19 09:27:13,0
3030,2020-02-19 09:45:23,0
3031,2020-02-19 09:56:11,0
3032,2020-02-19 10:36:10,0
3033,2020-02-19 10:36:52,0
3034,2020-02-19 10:37:31,0
3035,2020-02-19 10:37:59,0
3036,2020-02-19 10:49:54,0
3037,2020-02-19 12:13:12,0
3038,2020-02-19 12:29:22,0
3039,2020-02-19 12:29:22,0
3040,2020-02-19 12:33:20,0
3041,2020-02-19 12:33:46,0
3042,2020-02-19 12:34:57,0
3043,2020-02-19 12:38:36,0
3044,2020-02-19 12:54:28,0
3045,2020-02-19 13:02:59,0
3046,2020-02-19 13:13:42,0
3047,2020-02-19 13:46:09,0
3048,2020-02-19 15:01:19,0
3049,2020-02-19 15:01:29,0
3050,2020-02-19 15:07:01,0
3051,2020-02-19 15:14:39,0
3052,2020-02-19 15:15:32,0
3053,2020-02-19 15:33:01,0
3054,2020-02-19 16:00:53,0
3055,2020-02-19 21:31:53,0
3056,2020-02-19 21:33:34,0
3057,2020-02-19 21:45:59,0
3058,2020-02-19 21:47:11,0
3059,2020-02-19 21:55:37,0
3060,2020-02-19 21:56:00,0
3061,2020-02-19 22:03:06,0
3062,2020-02-19 22:14:02,0
3063,2020-02-19 22:48:46,0
3064,2020-02-19 22:49:53,0
3065,2020-02-19 22:51:25,0
3066,2020-02-19 22:52:00,0
3067,2020-02-19 23:09:22,0
3068,2020-02-19 23:09:52,0
3069,2020-02-19 23:53:08,0
3070,2020-02-19 23:53:49,0
3071,2020-02-19 23:55:14,0
3072,2020-02-20 00:56:30,0
3073,2020-02-20 01:30:46,0
3074,2020-02-20 01:34:12,0
3075,2020-02-20 01:35:28,0
3076,2020-02-20 01:47:16,0
3077,2020-02-20 01:47:47,0
3078,2020-02-20 01:48:25,0
3079,2020-02-20 01:48:53,0
3080,2020-02-20 02:32:03,0
3081,2020-02-20 02:34:51,0
3082,2020-02-20 02:36:16,0
3083,2020-02-20 02:39:25,0
3084,2020-02-20 03:05:08,0
3085,2020-02-20 03:05:45,0
3086,2020-02-20 03:06:26,0
3087,2020-02-20 03:07:40,0
3088,2020-02-20 03:08:23,0
3089,2020-02-20 03:09:21,0
3090,2020-02-20 03:11:58,0
3091,2020-02-20 03:13:59,0
3092,2020-02-20 03:14:38,0
3093,2020-02-20 04:17:59,0
3094,2020-02-20 06:15:50,0
3095,2020-02-20 06:27:35,0
3096,2020-02-20 07:46:23,0
3097,2020-02-20 07:46:56,0
3098,2020-02-20 07:48:28,0
3099,2020-02-20 07:49:45,0
3100,2020-02-20 09:54:04,0
3101,2020-02-20 10:30:13,0
3102,2020-02-20 11:04:37,0
3103,2020-02-20 11:08:15,0
3104,2020-02-20 11:37:53,0
3105,2020-02-20 11:38:44,0
3106,2020-02-20 12:09:11,0
3107,2020-02-20 12:34:48,0
3108,2020-02-20 12:39:58,0
3109,2020-02-20 12:45:07,0
3110,2020-02-20 12:52:48,0
3111,2020-02-20 13:17:12,0
3112,2020-02-20 13:33:02,0
3113,2020-02-20 15:15:44,0
3114,2020-02-20 15:16:07,0
3115,2020-02-20 15:16:37,0
3116,2020-02-20 15:27:00,0
3117,2020-02-20 15:28:26,0
3118,2020-02-20 15:37:34,0
3119,2020-02-20 15:38:24,0
3120,2020-02-20 15:58:23,0
3121,2020-02-20 15:59:15,0
3122,2020-02-20 15:59:45,0
3123,2020-02-20 16:01:19,0
3124,2020-02-20 16:01:54,0
3125,2020-02-20 16:50:33,0
3126,2020-02-20 21:58:01,0
3127,2020-02-20 23:02:38,1
3128,2020-02-20 23:09:25,0
3129,2020-02-20 23:20:37,0
3130,2020-02-20 23:23:11,0
3131,2020-02-20 23:24:50,0
3132,2020-02-20 23:25:29,0
3133,2020-02-20 23:27:19,0
3134,2020-02-20 23:41:17,0
3135,2020-02-20 23:48:03,0
3136,2020-02-21 00:18:51,0
3137,2020-02-21 05:11:45,0
3138,2020-02-21 05:12:48,0
3139,2020-02-21 05:13:38,0
3140,2020-02-21 07:16:03,0
3141,2020-02-21 07:57:11,0
3142,2020-02-21 08:09:36,0
3143,2020-02-21 10:31:37,0
3144,2020-02-21 10:56:08,0
3145,2020-02-21 11:50:22,0
3146,2020-02-21 12:36:00,0
3147,2020-02-21 12:59:55,0
3148,2020-02-21 13:00:49,0
3149,2020-02-21 13:40:18,0
3150,2020-02-21 13:50:18,0
3151,2020-02-21 14:44:11,0
3152,2020-02-21 14:44:55,0
3153,2020-02-21 14:45:58,0
3154,2020-02-21 14:46:21,0
3155,2020-02-21 14:47:48,0
3156,2020-02-21 14:51:59,0
3157,2020-02-21 17:11:16,0
3158,2020-02-21 17:36:16,0
3159,2020-02-21 17:38:43,0
3160,2020-02-21 17:39:35,0
3161,2020-02-21 17:40:31,0
3162,2020-02-21 20:14:05,0
3163,2020-02-21 20:14:30,0
3164,2020-02-21 20:15:10,0
3165,2020-02-21 22:04:51,0
3166,2020-02-22 00:09:22,0
3167,2020-02-22 03:09:00,0
3168,2020-02-22 03:11:52,0
3169,2020-02-22 03:12:35,0
3170,2020-02-22 03:22:42,0
3171,2020-02-22 03:25:22,0
3172,2020-02-22 03:27:33,0
3173,2020-02-22 03:28:36,0
3174,2020-02-22 03:29:32,0
3175,2020-02-22 03:29:52,0
3176,2020-02-22 03:30:40,0
3177,2020-02-22 03:31:18,0
3178,2020-02-22 03:31:35,0
3179,2020-02-22 03:31:57,0
3180,2020-02-22 03:32:15,0
3181,2020-02-22 03:32:39,0
3182,2020-02-22 03:33:05,0
3183,2020-02-22 04:28:58,0
3184,2020-02-22 04:38:05,0
3185,2020-02-22 05:33:25,0
3186,2020-02-22 06:09:27,0
3187,2020-02-22 06:10:01,0
3188,2020-02-22 06:17:06,0
3189,2020-02-22 06:19:01,0
3190,2020-02-22 06:39:34,0
3191,2020-02-22 07:20:31,0
3192,2020-02-22 07:33:12,0
3193,2020-02-22 07:35:50,0
3194,2020-02-22 07:38:20,0
3195,2020-02-22 08:12:35,0
3196,2020-02-22 08:33:59,0
3197,2020-02-22 08:51:36,0
3198,2020-02-22 09:00:24,0
3199,2020-02-22 09:30:37,0
3200,2020-02-22 10:22:15,0
3201,2020-02-22 10:55:36,0
3202,2020-02-22 11:12:10,0
3203,2020-02-22 11:17:24,0
3204,2020-02-22 11:17:57,0
3205,2020-02-22 11:25:19,0
3206,2020-02-22 11:26:17,0
3207,2020-02-22 11:27:00,0
3208,2020-02-22 11:28:35,0
3209,2020-02-22 11:29:01,0
3210,2020-02-22 11:31:14,0
3211,2020-02-22 11:52:14,0
3212,2020-02-22 12:18:55,0
3213,2020-02-22 12:19:28,0
3214,2020-02-22 12:20:02,0
3215,2020-02-22 12:20:50,0
3216,2020-02-22 12:24:30,0
3217,2020-02-22 12:27:18,0
3218,2020-02-22 12:59:46,0
3219,2020-02-22 13:06:29,0
3220,2020-02-22 13:44:32,0
3221,2020-02-22 13:45:09,0
3222,2020-02-22 13:46:45,0
3223,2020-02-22 13:48:02,0
3224,2020-02-22 13:48:28,0
3225,2020-02-22 13:52:03,0
3226,2020-02-22 14:34:04,0
3227,2020-02-22 15:01:08,0
3228,2020-02-22 21:49:39,0
3229,2020-02-22 23:31:31,0
3230,2020-02-23 00:28:07,0
3231,2020-02-23 00:46:54,0
3232,2020-02-23 00:48:27,0
3233,2020-02-23 00:50:19,0
3234,2020-02-23 00:55:14,0
3235,2020-02-23 01:02:54,0
3236,2020-02-23 01:04:12,0
3237,2020-02-23 01:20:37,0
3238,2020-02-23 01:43:36,0
3239,2020-02-23 02:47:03,0
3240,2020-02-23 02:50:13,0
3241,2020-02-23 03:11:48,0
3242,2020-02-23 04:08:32,0
3243,2020-02-23 04:46:02,0
3244,2020-02-23 05:06:37,0
3245,2020-02-23 05:16:42,0
3246,2020-02-23 06:27:54,0
3247,2020-02-23 06:30:44,0
3248,2020-02-23 07:28:25,0
3249,2020-02-23 07:29:01,0
3250,2020-02-23 07:31:54,0
3251,2020-02-23 07:46:07,0
3252,2020-02-23 07:46:55,0
3253,2020-02-23 09:35:50,0
3254,2020-02-23 09:36:57,0
3255,2020-02-23 09:37:36,0
3256,2020-02-23 10:36:17,0
3257,2020-02-23 11:25:31,0
3258,2020-02-23 12:09:22,0
3259,2020-02-23 12:22:25,0
3260,2020-02-23 12:36:13,0
3261,2020-02-23 12:39:07,0
3262,2020-02-23 13:21:08,0
3263,2020-02-23 13:49:31,0
3264,2020-02-23 13:55:44,0
3265,2020-02-23 13:58:58,0
3266,2020-02-23 14:42:57,0
3267,2020-02-23 14:47:01,0
3268,2020-02-23 14:48:52,0
3269,2020-02-23 14:54:07,0
3270,2020-02-23 14:55:10,0
3271,2020-02-23 14:56:30,0
3272,2020-02-23 14:57:39,0
3273,2020-02-23 14:58:46,0
3274,2020-02-23 14:59:25,0
3275,2020-02-23 14:59:50,0
3276,2020-02-23 15:01:21,0
3277,2020-02-23 15:03:59,0
3278,2020-02-23 15:07:39,0
3279,2020-02-23 15:07:43,0
3280,2020-02-23 15:09:26,0
3281,2020-02-23 16:55:10,0
3282,2020-02-23 16:55:40,0
3283,2020-02-23 16:56:20,0
3284,2020-02-23 16:57:09,0
3285,2020-02-23 16:58:25,0
3286,2020-02-23 17:01:09,0
3287,2020-02-23 21:53:35,0
3288,2020-02-23 21:59:11,0
3289,2020-02-23 22:10:30,0
3290,2020-02-23 22:52:28,0
3291,2020-02-23 23:12:52,0
3292,2020-02-23 23:14:45,0
3293,2020-02-23 23:15:23,0
3294,2020-02-23 23:16:50,0
3295,2020-02-23 23:21:08,0
3296,2020-02-23 23:40:17,0
3297,2020-02-24 00:13:49,0
3298,2020-02-24 01:04:41,0
3299,2020-02-24 01:47:12,0
3300,2020-02-24 02:07:04,0
3301,2020-02-24 02:07:48,0
3302,2020-02-24 02:08:26,0
3303,2020-02-24 02:21:51,0
3304,2020-02-24 02:22:14,0
3305,2020-02-24 02:26:06,0
3306,2020-02-24 02:30:05,0
3307,2020-02-24 02:30:35,0
3308,2020-02-24 02:31:24,0
3309,2020-02-24 02:33:23,0
3310,2020-02-24 02:33:58,0
3311,2020-02-24 02:34:21,0
3312,2020-02-24 02:35:07,0
3313,2020-02-24 05:45:29,0
3314,2020-02-24 05:50:19,0
3315,2020-02-24 05:55:19,0
3316,2020-02-24 05:58:39,0
3317,2020-02-24 06:01:40,0
3318,2020-02-24 06:04:01,0
3319,2020-02-24 06:12:41,0
3320,2020-02-24 06:13:34,0
3321,2020-02-24 06:15:12,0
3322,2020-02-24 06:15:46,0
3323,2020-02-24 06:23:50,0
3324,2020-02-24 06:30:48,0
3325,2020-02-24 06:31:37,0
3326,2020-02-24 06:33:19,0
3327,2020-02-24 06:33:25,0
3328,2020-02-24 06:35:21,0
3329,2020-02-24 06:36:33,0
3330,2020-02-24 06:37:26,0
3331,2020-02-24 06:39:12,0
3332,2020-02-24 06:51:32,0
3333,2020-02-24 07:13:13,0
3334,2020-02-24 07:39:55,0
3335,2020-02-24 07:49:22,0
3336,2020-02-24 07:57:37,0
3337,2020-02-24 07:58:32,0
3338,2020-02-24 08:12:16,0
3339,2020-02-24 08:19:20,0
3340,2020-02-24 08:19:54,0
